dataset,tuning,metric,model,error_rate,bias
social40,False,demographic_parity,FairSSL-LP,35.2305,2.4559
social40,False,demographic_parity,FairSSL-LS,35.2215,2.438
social40,False,demographic_parity,FairSSL-ST,29.7137,32.5505
social40,False,demographic_parity,LTDD,31.5482,1.3459
social40,False,demographic_parity,PrejudiceRemover,25.3692,52.1471
social40,False,demographic_parity,SquaredDifferenceFairLogistic,31.5526,1.3376
social40,False,demographic_parity,FairnessConstraintModel,32.049299999999995,1.2228
social40,False,demographic_parity,DisparateMistreatmentModel,36.7651,1.041
social40,False,demographic_parity,ConvexFrameworkModel,31.5526,1.3376
social40,False,demographic_parity,HSICLinearRegression,31.4989,1.3597
social40,False,demographic_parity,GerryFairClassifier,47.9507,3.9291
social40,False,demographic_parity,AdversarialDebiasing,28.3893,17.3385
social40,False,demographic_parity,ExponentiatedGradientReduction,31.570500000000003,1.3375
social40,False,demographic_parity,GridSearchReduction,31.5034,1.2938
social40,False,demographic_parity,MetaFairClassifier,27.6868,26.7752
social40,False,demographic_parity,AdaFair,32.9396,38.4808
social40,False,demographic_parity,FAGTB,39.4452,3.7145
social40,False,demographic_parity,HGR,46.1745,1.5376
social40,False,demographic_parity,FairDummies,45.8926,1.4334999999999998
social40,False,demographic_parity,GeneralFairERM,50.264,1.3426999999999998
social40,False,demographic_parity,MultiAdversarialDebiasing,31.66,1.1275
social40,False,demographic_parity,FairGeneralizedLinearModel,31.5616,1.3197
social40,False,demographic_parity,GradualCompatibility,34.1207,0.857
social40,False,demographic_parity,RejectOptionClassification,30.5235,5.163600000000001
social40,False,demographic_parity,EqOddsPostprocessing,39.2617,9.0777
social40,False,demographic_parity,CalibratedEqOddsPostprocessing,25.4721,57.8015
social40,False,demographic_parity,JiangNachum,37.4944,1.6439
social40,False,demographic_parity,DPAbstention,35.1634,1.8687
social40,False,demographic_parity,FaX,31.4766,1.2197
social40,False,demographic_parity,FairBayesDPP,29.0783,48.3094
social40,False,demographic_parity,GetFair,31.405,1.3748
social40,False,demographic_parity,LogisticRegression,25.1454,59.4064
social40,False,demographic_parity,LogisticRegressionRemoved,31.5572,1.3288
social50,False,demographic_parity,Reweighing,26.9703,23.9911
social50,False,demographic_parity,LFR,47.1608,0.6734999999999999
social50,False,demographic_parity,DisparateImpactRemover,31.9148,1.3691000000000002
social50,False,demographic_parity,Fair-SMOTE,26.9296,24.0902
social50,False,demographic_parity,FairSSL-CT,26.6531,25.6215
social50,False,demographic_parity,FairSSL-LP,35.2005,0.4893
social50,False,demographic_parity,FairSSL-LS,35.2005,0.4893
social50,False,demographic_parity,FairSSL-ST,27.632,36.5503
social50,False,demographic_parity,LTDD,31.9555,1.4496
social50,False,demographic_parity,PrejudiceRemover,22.139199999999995,62.0351
social50,False,demographic_parity,SquaredDifferenceFairLogistic,31.9103,1.3233
social50,False,demographic_parity,FairnessConstraintModel,32.3997,1.5596
social50,False,demographic_parity,DisparateMistreatmentModel,33.1294,1.129
social50,False,demographic_parity,ConvexFrameworkModel,31.9013,1.3233
social50,False,demographic_parity,HSICLinearRegression,32.0598,1.5895
social50,False,demographic_parity,GerryFairClassifier,46.453700000000005,8.490400000000001
social50,False,demographic_parity,AdversarialDebiasing,27.4463,22.0058
social50,False,demographic_parity,ExponentiatedGradientReduction,31.9194,1.3955
social50,False,demographic_parity,GridSearchReduction,31.9329,1.4935000000000005
social50,False,demographic_parity,MetaFairClassifier,28.0082,21.442
social50,False,demographic_parity,AdaFair,30.0023,45.8473
social50,False,demographic_parity,FAGTB,49.0732,16.2056
social50,False,demographic_parity,HGR,50.0204,1.1874
social50,False,demographic_parity,FairDummies,49.6351,0.6943
social50,False,demographic_parity,GeneralFairERM,50.2652,1.4620000000000002
social50,False,demographic_parity,MultiAdversarialDebiasing,32.340799999999994,0.8578
social50,False,demographic_parity,FairGeneralizedLinearModel,31.9193,1.3601
social50,False,demographic_parity,GradualCompatibility,35.508799999999994,1.6363
social50,False,demographic_parity,RejectOptionClassification,30.7683,4.7393
social50,False,demographic_parity,EqOddsPostprocessing,39.5241,9.4968
social50,False,demographic_parity,CalibratedEqOddsPostprocessing,22.2071,66.99810000000001
social50,False,demographic_parity,JiangNachum,38.5859,0.7955
social50,False,demographic_parity,DPAbstention,35.540499999999994,1.3085
social50,False,demographic_parity,FaX,31.865,1.3051
social50,False,demographic_parity,FairBayesDPP,25.4747,57.811
social50,False,demographic_parity,GetFair,31.9784,1.4744
social50,False,demographic_parity,LogisticRegression,21.9988,66.8188
social50,False,demographic_parity,LogisticRegressionRemoved,31.9148,1.3691000000000002
credit_card_clients,False,demographic_parity,Reweighing,19.1088,0.6134000000000001
credit_card_clients,False,demographic_parity,LFR,22.142200000000003,0.0
credit_card_clients,False,demographic_parity,DisparateImpactRemover,19.1955,1.6676
credit_card_clients,False,demographic_parity,Fair-SMOTE,22.0733,5.700900000000001
credit_card_clients,False,demographic_parity,FairSSL-CT,61.3555,13.3021
credit_card_clients,False,demographic_parity,FairSSL-LP,31.3911,8.327200000000001
credit_card_clients,False,demographic_parity,FairSSL-LS,30.7112,11.0518
credit_card_clients,False,demographic_parity,FairSSL-ST,21.8732,0.4209
credit_card_clients,False,demographic_parity,LTDD,19.117800000000003,0.5145
credit_card_clients,False,demographic_parity,PrejudiceRemover,19.109,2.3316
credit_card_clients,False,demographic_parity,SquaredDifferenceFairLogistic,19.06,1.505
credit_card_clients,False,demographic_parity,FairnessConstraintModel,19.9178,0.6022000000000001
credit_card_clients,False,demographic_parity,ConvexFrameworkModel,19.06,1.505
credit_card_clients,False,demographic_parity,GerryFairClassifier,20.2622,1.7601
credit_card_clients,False,demographic_parity,AdversarialDebiasing,18.4512,0.6812
credit_card_clients,False,demographic_parity,ExponentiatedGradientReduction,19.1356,1.4875
credit_card_clients,False,demographic_parity,GridSearchReduction,19.3622,1.0839
credit_card_clients,False,demographic_parity,MetaFairClassifier,53.6423,23.894
credit_card_clients,False,demographic_parity,AdaFair,27.7111,3.3024
credit_card_clients,False,demographic_parity,FAGTB,18.54,1.3157
credit_card_clients,False,demographic_parity,HGR,77.8578,0.0
credit_card_clients,False,demographic_parity,FairDummies,33.25769999999999,3.454
credit_card_clients,False,demographic_parity,MultiAdversarialDebiasing,18.3156,1.3684
credit_card_clients,False,demographic_parity,FairGeneralizedLinearModel,19.117800000000003,1.4398
credit_card_clients,False,demographic_parity,GradualCompatibility,39.9422,5.1069
credit_card_clients,False,demographic_parity,RejectOptionClassification,20.8067,4.250500000000001
credit_card_clients,False,demographic_parity,EqOddsPostprocessing,19.7868,0.8322
credit_card_clients,False,demographic_parity,CalibratedEqOddsPostprocessing,20.0867,7.4052
credit_card_clients,False,demographic_parity,JiangNachum,18.7043,0.732
credit_card_clients,False,demographic_parity,FaX,19.0445,1.4877999999999998
credit_card_clients,False,demographic_parity,FairBayesDPP,19.7734,2.8684
credit_card_clients,False,demographic_parity,GetFair,19.5066,0.0665999999999999
credit_card_clients,False,demographic_parity,LogisticRegression,19.1088,2.7716000000000003
credit_card_clients,False,demographic_parity,LogisticRegressionRemoved,19.06,1.4938999999999998
adult_data_set_sex,False,demographic_parity,Reweighing,21.6782,5.3461
adult_data_set_sex,False,demographic_parity,LFR,24.8723,0.0
adult_data_set_sex,False,demographic_parity,DisparateImpactRemover,21.597,8.8977
adult_data_set_sex,False,demographic_parity,Fair-SMOTE,29.0393,8.3725
adult_data_set_sex,False,demographic_parity,FairSSL-CT,40.671800000000005,5.0331
adult_data_set_sex,False,demographic_parity,FairSSL-ST,32.423,14.345
adult_data_set_sex,False,demographic_parity,LTDD,22.3904,1.6832
adult_data_set_sex,False,demographic_parity,PrejudiceRemover,20.0217,23.8052
adult_data_set_sex,False,demographic_parity,GerryFairClassifier,54.6353,1.1625
adult_data_set_sex,False,demographic_parity,AdversarialDebiasing,20.4546,11.0384
adult_data_set_sex,False,demographic_parity,ExponentiatedGradientReduction,22.958,1.2847
adult_data_set_sex,False,demographic_parity,GridSearchReduction,22.499,2.8367
adult_data_set_sex,False,demographic_parity,MetaFairClassifier,34.664500000000004,11.0715
adult_data_set_sex,False,demographic_parity,AdaFair,20.4968,20.8364
adult_data_set_sex,False,demographic_parity,FAGTB,22.9002,8.1757
adult_data_set_sex,False,demographic_parity,HGR,25.0981,0.5675
adult_data_set_sex,False,demographic_parity,FairDummies,37.9686,8.3265
adult_data_set_sex,False,demographic_parity,MultiAdversarialDebiasing,21.8939,5.3855
adult_data_set_sex,False,demographic_parity,GradualCompatibility,22.8335,7.0958
adult_data_set_sex,False,demographic_parity,EqOddsPostprocessing,24.464,0.8474999999999999
adult_data_set_sex,False,demographic_parity,CalibratedEqOddsPostprocessing,19.9203,23.939499999999995
adult_data_set_sex,False,demographic_parity,JiangNachum,23.279400000000003,0.6792
adult_data_set_sex,False,demographic_parity,FaX,21.7751,6.781700000000001
adult_data_set_sex,False,demographic_parity,GetFair,25.591900000000003,2.1533
adult_data_set_sex,False,demographic_parity,LogisticRegression,19.9233,22.6849
adult_data_set_sex,False,demographic_parity,LogisticRegressionRemoved,21.5985,8.8956
adult_data_set_race,False,demographic_parity,Reweighing,20.0318,3.9679
adult_data_set_race,False,demographic_parity,LFR,24.8723,0.0
adult_data_set_race,False,demographic_parity,DisparateImpactRemover,20.0043,7.5431
adult_data_set_race,False,demographic_parity,Fair-SMOTE,26.7299,8.678
adult_data_set_race,False,demographic_parity,FairSSL-CT,26.4852,5.084300000000001
adult_data_set_race,False,demographic_parity,FairSSL-ST,28.1141,11.1095
adult_data_set_race,False,demographic_parity,LTDD,20.0927,2.7625
adult_data_set_race,False,demographic_parity,PrejudiceRemover,19.905900000000003,10.8328
adult_data_set_race,False,demographic_parity,GerryFairClassifier,19.8797,9.8128
adult_data_set_race,False,demographic_parity,AdversarialDebiasing,19.6959,4.8624
adult_data_set_race,False,demographic_parity,ExponentiatedGradientReduction,21.1034,1.0363
adult_data_set_race,False,demographic_parity,GridSearchReduction,21.1322,2.1847
adult_data_set_race,False,demographic_parity,MetaFairClassifier,32.8993,12.6314
adult_data_set_race,False,demographic_parity,AdaFair,20.4764,9.4016
adult_data_set_race,False,demographic_parity,FAGTB,19.9522,4.7523
adult_data_set_race,False,demographic_parity,HGR,25.7193,0.5356
adult_data_set_race,False,demographic_parity,FairDummies,37.666,7.3193
adult_data_set_race,False,demographic_parity,MultiAdversarialDebiasing,19.6843,7.310599999999999
adult_data_set_race,False,demographic_parity,GradualCompatibility,21.2292,8.604800000000001
adult_data_set_race,False,demographic_parity,EqOddsPostprocessing,21.4003,3.1294
adult_data_set_race,False,demographic_parity,CalibratedEqOddsPostprocessing,20.0551,17.913600000000002
adult_data_set_race,False,demographic_parity,JiangNachum,20.2361,0.7082999999999999
adult_data_set_race,False,demographic_parity,FaX,19.9551,7.194599999999999
adult_data_set_race,False,demographic_parity,GetFair,22.6612,0.6806
adult_data_set_race,False,demographic_parity,LogisticRegression,19.9233,10.4524
adult_data_set_race,False,demographic_parity,LogisticRegressionRemoved,20.0042,7.5397
acs2017_census,False,demographic_parity,Reweighing,10.3025,15.0005
acs2017_census,False,demographic_parity,LFR,40.5455,0.0
acs2017_census,False,demographic_parity,DisparateImpactRemover,10.6601,12.7569
acs2017_census,False,demographic_parity,Fair-SMOTE,10.875600000000002,15.3691
acs2017_census,False,demographic_parity,FairSSL-CT,14.2024,0.9817
acs2017_census,False,demographic_parity,FairSSL-ST,11.7381,13.6484
acs2017_census,False,demographic_parity,LTDD,13.4809,0.628
acs2017_census,False,demographic_parity,PrejudiceRemover,9.9761,22.1764
acs2017_census,False,demographic_parity,GerryFairClassifier,11.0717,19.5668
acs2017_census,False,demographic_parity,AdversarialDebiasing,9.6938,17.0187
acs2017_census,False,demographic_parity,ExponentiatedGradientReduction,18.5112,1.8972
acs2017_census,False,demographic_parity,GridSearchReduction,15.8801,5.5459
acs2017_census,False,demographic_parity,MetaFairClassifier,18.6112,12.9412
acs2017_census,False,demographic_parity,AdaFair,40.5455,0.0
acs2017_census,False,demographic_parity,FAGTB,59.4545,0.0
acs2017_census,False,demographic_parity,HGR,14.0916,11.9002
acs2017_census,False,demographic_parity,FairDummies,42.2424,5.9773000000000005
acs2017_census,False,demographic_parity,MultiAdversarialDebiasing,12.663199999999998,12.3557
acs2017_census,False,demographic_parity,GradualCompatibility,10.5876,18.8115
acs2017_census,False,demographic_parity,EqOddsPostprocessing,12.7063,15.6309
acs2017_census,False,demographic_parity,CalibratedEqOddsPostprocessing,11.111199999999998,25.2997
acs2017_census,False,demographic_parity,JiangNachum,15.366700000000002,0.5813999999999999
acs2017_census,False,demographic_parity,FaX,10.056,18.3428
acs2017_census,False,demographic_parity,GetFair,10.1741,17.975
acs2017_census,False,demographic_parity,LogisticRegression,10.0339,21.9348
acs2017_census,False,demographic_parity,LogisticRegressionRemoved,10.0477,18.9807
communities,False,treatment_equality,Reweighing,18.0635,39.9987
communities,False,treatment_equality,LFR,39.4657,0.0
communities,False,treatment_equality,DisparateImpactRemover,20.3672,49.509600000000006
communities,False,treatment_equality,Fair-SMOTE,18.5977,33.9088
communities,False,treatment_equality,FairSSL-CT,23.005,60.5766
communities,False,treatment_equality,FairSSL-LP,24.1736,57.4896
communities,False,treatment_equality,FairSSL-LS,24.8747,58.046
communities,False,treatment_equality,FairSSL-ST,22.6711,42.0065
communities,False,treatment_equality,LTDD,22.237,68.67569999999999
communities,False,treatment_equality,PrejudiceRemover,14.7914,31.5958
communities,False,treatment_equality,SquaredDifferenceFairLogistic,15.9599,14.067800000000002
communities,False,treatment_equality,FairnessConstraintModel,26.0767,57.248000000000005
communities,False,treatment_equality,DisparateMistreatmentModel,17.3622,20.9491
communities,False,treatment_equality,ConvexFrameworkModel,15.9265,14.923199999999998
communities,False,treatment_equality,HSICLinearRegression,15.7596,14.0558
communities,False,treatment_equality,GerryFairClassifier,46.2437,0.8108
communities,False,treatment_equality,AdversarialDebiasing,15.659400000000002,18.5651
communities,False,treatment_equality,ExponentiatedGradientReduction,27.5126,58.020700000000005
communities,False,treatment_equality,GridSearchReduction,22.237,46.7025
communities,False,treatment_equality,MetaFairClassifier,21.369,13.5246
communities,False,treatment_equality,AdaFair,39.4657,0.0
communities,False,treatment_equality,FAGTB,20.4007,24.8583
